"playlist_id","playlist_name","track_id","track_name","track_explicit","track_popularity","album_name","album_release_date","album_release_date_precision","artist_name","audio_avg_pitches","audio_avg_timbre","audio_acousticness","audio_danceability","audio_duration_ms","audio_energy","audio_instrumentalness","audio_key_1","audio_liveness","audio_loudness","audio_mode_1","audio_speechiness","audio_tempo","audio_time_signature","audio_valence","track_uri"
"37i9dQZF1EptbT4oKaYG5R","On Repeat","6mmBVpItqlggbdKOD9zOu9","Come Stai","False",61,"ORO BLU",2022-03-04,"day","Bresh","[0.4499783236994221, 0.5036864161849709, 0.3110968208092484, 0.2967369942196529, 0.4493453757225432, 0.2532008670520231, 0.3733526011560694, 0.33601589595375686, 0.25052890173410386, 0.3670072254335261, 0.21843930635838196, 0.38857225433526027]","[44.789252890173394, 8.625531791907505, -31.076940751445076, -10.570988439306339, 47.60281358381505, -23.719557803468184, -1.7635664739884422, -12.590952312138736, -11.011031791907511, -0.24724855491329387, -14.16418352601155, 5.228374277456652]",498,"0.72",166983,"0.55",0,11,137,-9379,0,55,134097,4,272,"spotify:track:6mmBVpItqlggbdKOD9zOu9"
"37i9dQZF1EptbT4oKaYG5R","On Repeat","5PlTDE2RLbcC9vBzbGAG4y","argyle","True",55,"argyle",2021-10-08,"day","brakence","[0.2850338164251207, 0.5526392914653788, 0.2558341384863128, 0.41378260869565253, 0.3303719806763284, 0.1969903381642513, 0.31021256038647316, 0.17983252818035408, 0.3480660225442834, 0.1760547504025766, 0.265085346215781, 0.3221368760064414]","[46.272943639291434, 22.677049919484702, -12.576866344605493, -15.848904991948473, 28.967797101449253, -18.364247987117555, -17.050161030595824, -1.9728550724637675, -2.6589323671497573, 0.5954025764895317, -11.771049919484708, 0.5055442834138493]",412,669,165333,444,0,8,349,-8021,0,"0.0453",139031,4,586,"spotify:track:5PlTDE2RLbcC9vBzbGAG4y"
"37i9dQZF1EptbT4oKaYG5R","On Repeat","6hvqOBgF3nf9nz0Hbk4h8N","PSYCHO GIRL","True",41,"STO NELLA SAD",2022-01-14,"day","Theø","[0.5835921237693388, 0.520971870604782, 0.30230098452883264, 0.4438902953586503, 0.30291139240506343, 0.3113248945147682, 0.2685400843881859, 0.38956821378340356, 0.40624613220815786, 0.31624613220815734, 0.3944177215189871, 0.3139578059071729]","[53.69309563994385, 54.75857383966241, 34.16608157524612, -2.186819971870603, 17.35886919831224, -30.631251758087206, 30.075018284106882, 5.376541490857945, -4.499009845288332, 4.248261603375534, -11.336587904360046, -3.322105485232071]","0.000192",531,185660,869,0,8,162,-4126,1,"0.0388",106059,4,"0.59","spotify:track:6hvqOBgF3nf9nz0Hbk4h8N"
"37i9dQZF1EptbT4oKaYG5R","On Repeat","41RFlQraiq9x4bUZzyvN84","Choose Life","False",38,"Choose Life",2020-06-19,"day","POORSTACY","[0.5479594017094019, 0.5620726495726499, 0.3013995726495727, 0.428884615384615, 0.48081837606837613, 0.2843974358974356, 0.3250833333333332, 0.2994700854700858, 0.5286004273504279, 0.4244337606837607, 0.3624017094017094, 0.49249358974358987]","[54.55314957264957, 58.80951495726497, 12.379275641025647, -11.264175213675216, 22.38640384615384, -35.829128205128214, 5.686032051282051, 1.231803418803419, -6.573865384615384, 5.27017307692307, -9.763410256410266, -4.221190170940169]","0.00364",548,129340,967,0,1,461,-2759,0,"0.0898",105949,4,526,"spotify:track:41RFlQraiq9x4bUZzyvN84"
"37i9dQZF1EptbT4oKaYG5R","On Repeat","5Ti7LXn9K5s5WT0y7LgFnG","Andrea","True",60,"ORO BLU",2022-03-04,"day","Bresh","[0.3166243781094525, 0.4093308457711443, 0.33816044776119414, 0.1607524875621893, 0.274073383084577, 0.23291542288557232, 0.4562176616915423, 0.3549850746268659, 0.3038420398009948, 0.4099813432835818, 0.26404975124378116, 0.2895895522388059]","[48.24628482587059, 31.380126865671656, -12.700789800995045, -5.543542288557212, 25.054618159203972, -26.467822139303514, 5.759981343283583, -10.4546380597015, -5.141249999999995, 8.63571890547263, -15.737797263681616, 7.1491156716417965]",281,367,185125,596,0,11,125,"-8.04",0,118,175658,3,325,"spotify:track:5Ti7LXn9K5s5WT0y7LgFnG"
"37i9dQZF1EptbT4oKaYG5R","On Repeat","6iFxX0SdHKxUhiyLW9PtCy","WILDPIRATA (feat. Tedua) – prod. Garelli & Chryverde","False",40,"MEDIOEGO",2021-01-15,"day","Inoki","[0.6062817059483723, 0.6164410774410779, 0.3327485970819306, 0.3728069584736254, 0.33593827160493844, 0.28219528619528617, 0.3317687991021324, 0.24063299663299675, 0.34935465768799107, 0.32096408529741877, 0.25581257014590375, 0.3261335578002242]","[49.17898092031421, 43.36117957351297, -27.65054433221101, -7.593812570145905, 25.730758698092014, -21.98799102132438, -4.204173961840631, -0.14956453423120092, -13.846066217732869, 5.740451178451185, -17.29302469135804, 6.334763187429849]",145,675,197000,829,0,1,118,-5784,0,252,91175,4,353,"spotify:track:6iFxX0SdHKxUhiyLW9PtCy"
"37i9dQZF1EptbT4oKaYG5R","On Repeat","2SAqBLGA283SUiwJ3xOUVI","Laugh Now Cry Later (feat. Lil Durk)","True",79,"Laugh Now Cry Later (feat. Lil Durk)",2020-08-14,"day","Drake","[0.5128125613346419, 0.5087782139352308, 0.5491000981354266, 0.27828557409224725, 0.4170657507360161, 0.3563581943081452, 0.22634543670264962, 0.2946879293424927, 0.18792836113837091, 0.4097095191364083, 0.16050245338567196, 0.27273110893032393]","[44.93425515210997, -15.101399411187442, 9.501763493621196, 8.153122669283622, 32.60802649656525, -11.125927379784091, 12.50011383709518, -5.325210991167811, -16.4201599607458, -7.430291462217861, -14.541094210009817, -1.1220039254170755]",244,761,261493,518,"3.47e-05",0,107,-8871,1,134,133976,4,522,"spotify:track:2SAqBLGA283SUiwJ3xOUVI"
"37i9dQZF1EptbT4oKaYG5R","On Repeat","0KAZ6WZunHMQazrZW2hhst",0,"False",40,"Orange County California",2017-01-13,"day","Rkomi","[0.5778722669735332, 0.39186766398158807, 0.31095051783659317, 0.4055558112773301, 0.28832566168009177, 0.4540989643268121, 0.2988135788262372, 0.44430724971231284, 0.40723014959723847, 0.2683705408515534, 0.35484579976985, 0.26500920598388944]","[48.73073417721508, 1.779085155350967, -20.311693901035692, -14.02999769850403, 17.837264672036845, -20.709052934407378, -4.024845799769845, 1.4634326812428102, -19.50516570771002, 0.6869758342922906, -12.100516685845804, 3.7843072497123105]",192,703,194280,766,"2.33e-06",0,123,-5373,0,128,117997,4,388,"spotify:track:0KAZ6WZunHMQazrZW2hhst"
"37i9dQZF1EptbT4oKaYG5R","On Repeat","6gaCDpDdhos6hcpUmzvmrz","Amore","False",53,"ORO BLU",2022-03-04,"day","Bresh","[0.5632635135135132, 0.4557263513513516, 0.35411824324324315, 0.3721874999999996, 0.3013124999999997, 0.3952905405405408, 0.2363327702702704, 0.2643969594594597, 0.2054020270270272, 0.2606993243243243, 0.4131891891891895, 0.30867567567567517]","[47.53061486486489, 28.10652702702705, -10.006405405405395, -12.333499999999995, 27.6896064189189, -26.63761317567567, 1.0260422297297318, 0.7026790540540535, -11.681381756756759, 3.813859797297303, -13.826062499999994, -2.290886824324322]","0.0271",637,165825,"0.66",0,10,"0.0881",-8357,1,"0.0473",126124,4,347,"spotify:track:6gaCDpDdhos6hcpUmzvmrz"
"37i9dQZF1EptbT4oKaYG5R","On Repeat","6fPGBlx8wsAxhoDn7BwiAH","Horror","True",56,"REBEL",2022-03-04,"day","NASKA","[0.3094297407912689, 0.48915552523874456, 0.23888403819918114, 0.3776330150068213, 0.5129195088676666, 0.2058772169167805, 0.2102141882673945, 0.1805688949522511, 0.3187339699863576, 0.3044420190995907, 0.21640245566166452, 0.3552332878581177]","[50.946577080491146, 43.1246043656207, 1.4921950886766837, -14.632783083219637, 6.88290859481584, -20.716631650750337, -2.463754433833561, -1.1842442019099575, -9.611522510231914, 4.3250682128240125, -12.283399727148701, 0.6504761255115956]","0.0282",455,219847,677,0,4,564,-5041,1,"0.0338",179981,4,266,"spotify:track:6fPGBlx8wsAxhoDn7BwiAH"
"37i9dQZF1EptbT4oKaYG5R","On Repeat","4EC028SvtlC25iHQSG2OIa","Shakerando","True",77,"Shakerando",2021-12-15,"day","Rhove","[0.45376621923937377, 0.5102125279642056, 0.4475011185682322, 0.24317002237136456, 0.2861644295302014, 0.31698881431767323, 0.2513322147651007, 0.3853668903803133, 0.2708512304250562, 0.43915548098433926, 0.38172706935123024, 0.3127863534675616]","[46.823629753914965, -38.77753691275165, -17.624626398210314, 7.539178970917224, 39.00153579418344, -22.68239038031319, -0.8936879194630886, 2.904392617449663, -6.63594630872483, 8.491581655480982, -13.481025727069367, 0.4490760626398207]",764,855,195556,805,"0.00708",7,302,-5651,0,191,135009,4,469,"spotify:track:4EC028SvtlC25iHQSG2OIa"
"37i9dQZF1EptbT4oKaYG5R","On Repeat","4UHyrGQCHu0Orh2utUxbNY","fake love don't last (feat. iann dior)","False",71,"mainstream sellout",2022-03-25,"day","Machine Gun Kelly","[0.440587755102041, 0.4657469387755104, 0.27522653061224506, 0.3498142857142858, 0.2899428571428574, 0.3874775510204081, 0.2817999999999996, 0.40837142857142855, 0.5030938775510205, 0.2881163265306124, 0.30406734693877535, 0.2506816326530612]","[51.48838979591837, 53.53508775510205, -10.482242857142861, -12.844634693877552, 27.03594081632653, -21.797234693877552, -1.516491836734698, -0.930942857142857, -5.82134285714285, 6.177085714285719, -15.024091836734694, 2.2319979591836745]","0.0226",659,143205,733,0,8,205,-4878,1,"0.0577",146053,4,763,"spotify:track:4UHyrGQCHu0Orh2utUxbNY"
"37i9dQZF1EptbT4oKaYG5R","On Repeat","6BQAc2HhuDupDytILiSkZe","Angelina Jolie","True",61,"ORO BLU",2022-03-04,"day","Bresh","[0.5350436363636363, 0.4948533333333339, 0.4284763636363637, 0.31541333333333343, 0.29303393939393957, 0.20113212121212104, 0.20723030303030274, 0.2886569696969695, 0.18748727272727259, 0.28286666666666666, 0.19569333333333336, 0.25698787878787915]","[47.183650909090915, 68.48349696969694, -22.905912727272735, -5.346991515151504, 22.39969696969697, -19.9901890909091, 2.7797248484848502, -4.236830303030294, -17.785530909090916, 6.821944242424253, -14.731775757575766, 6.4325624242424215]",73,658,169546,628,0,7,117,-7889,1,207,160171,4,621,"spotify:track:6BQAc2HhuDupDytILiSkZe"
"37i9dQZF1EptbT4oKaYG5R","On Repeat","1drNpTgwd5Jfzda228o9pa","Polly","True",54,"REBEL",2022-03-04,"day","NASKA","[0.3846995581737846, 0.49707805596465443, 0.2982017673048604, 0.29337849779086894, 0.38744918998527234, 0.20200441826215032, 0.26017231222385856, 0.1935537555228276, 0.32299852724595024, 0.41896023564064816, 0.25072312223858595, 0.4818895434462438]","[50.5643402061856, 46.097301914580264, -10.276094256259176, -4.575734904270985, 15.08021207658323, -17.918331369661257, -3.3571708394698137, -7.099381443298974, -14.012746686303391, 4.480564064801182, -11.503767304860084, 1.7084256259204702]",121,737,165509,782,0,1,98,-4346,0,"0.0313",132054,4,931,"spotify:track:1drNpTgwd5Jfzda228o9pa"
"37i9dQZF1EptbT4oKaYG5R","On Repeat","40uMIn2zJLAQhNXghRjBed","Motley Crew","True",77,"Motley Crew",2021-07-09,"day","Post Malone","[0.35489844851904057, 0.5048081805359664, 0.28707616361071947, 0.5152581100141046, 0.27727362482369544, 0.28418899858956287, 0.2894682651622004, 0.18435825105782805, 0.19973624823695363, 0.16516643159379435, 0.33811988716502106, 0.23561636107193232]","[49.310320169252456, 38.03804654442874, 6.579452750352605, -0.09513399153738074, 29.5749322990127, -14.08682651622003, -1.7924569816643183, -5.069461212976021, -3.924506346967559, -0.8268152327221451, -14.477743300423146, -2.3484386459802535]","0.0904",797,184213,631,"3.71e-06",3,"0.0998",-3818,0,"0.0786",129915,4,288,"spotify:track:40uMIn2zJLAQhNXghRjBed"
"37i9dQZF1EptbT4oKaYG5R","On Repeat","00iYCxpoIxtyBr2JzhIpxx","cbd","True",53,"cbd",2022-01-21,"day","brakence","[0.4025255102040814, 0.5433928571428575, 0.27754251700680255, 0.34274149659863934, 0.44801700680272055, 0.29472278911564603, 0.4009812925170067, 0.2873010204081628, 0.4158367346938779, 0.32098809523809485, 0.23029251700680267, 0.3235]","[45.62035374149661, 27.914913265306147, -32.64507993197275, -14.685913265306121, 21.98935714285714, -18.809826530612245, -12.573460884353732, 2.188681972789118, 1.7798690476190493, 3.4260595238095255, -15.557501700680259, 5.091517006802719]",172,"0.64",161133,458,"1.62e-05",1,"0.13",-8094,0,106,103791,4,585,"spotify:track:00iYCxpoIxtyBr2JzhIpxx"
"37i9dQZF1EptbT4oKaYG5R","On Repeat","6QogWUhMVjCd8BiEIjf9JK","Parli Di Me","True",57,"ORO BLU",2022-03-04,"day","Bresh","[0.47237658674188976, 0.4705698166431598, 0.34910014104372344, 0.23366290550070518, 0.3764499294781378, 0.2449816643159376, 0.34844005641748926, 0.2966234132581098, 0.3419238363892803, 0.396377997179126, 0.31664315937940785, 0.38962764456981686]","[46.38470662905505, 46.61112693935117, -9.105866008462613, -3.4918547249647385, 11.145991537376585, -16.047889985895612, 0.1235684062059241, -0.7079351198871652, -22.00332157968969, 6.526369534555708, -16.009970380818057, -2.3239012693935117]",44,738,162500,515,0,11,319,"-7.93",0,156,97013,4,664,"spotify:track:6QogWUhMVjCd8BiEIjf9JK"
"37i9dQZF1EptbT4oKaYG5R","On Repeat","2Z9uQAn8v8m6ZPFh4bsqY4","LAPROVINCE #1","True",68,"LAPROVINCE #1",2022-01-21,"day","Rhove","[0.6090803080308028, 0.7035115511551159, 0.43390979097909793, 0.43848404840484073, 0.32977887788778854, 0.3170539053905388, 0.2884345434543454, 0.3611331133113311, 0.4662178217821782, 0.3595258525852586, 0.22483278327832776, 0.09192079207920796]","[46.99702640264029, -10.168108910891084, -20.36552915291529, 17.51623432343233, 29.04219581958199, -15.84873927392738, 9.492485148514854, 3.7183509350935107, -20.36198789878987, 7.928185918591849, -19.478897689768978, -7.613090209020903]",224,845,158373,747,"1.63e-05",1,"0.0694",-6239,1,197,105871,3,"0.51","spotify:track:2Z9uQAn8v8m6ZPFh4bsqY4"
"37i9dQZF1EptbT4oKaYG5R","On Repeat","5pChG5dPjvpYCEeChn5vmM","blood (feat. KennyHoopla & JUDGE)","False",56,"Trauma Factory",2021-02-19,"day","nothing,nowhere.","[0.5860368663594473, 0.5170460829493085, 0.330763440860215, 0.27550844854070666, 0.450726574500768, 0.39279109062979983, 0.34377880184331816, 0.40634869431643617, 0.3301612903225807, 0.3804270353302616, 0.3333563748079873, 0.5021996927803373]","[51.428104454685105, 39.416033794162836, -2.937738863287242, -5.808451612903228, 24.688811059907827, -25.434855606758845, 5.964483870967741, -0.3231305683563744, 2.089720430107526, -1.7172519201228862, -11.952583717357912, 1.5055898617511516]","0.0379",614,158429,817,"3.95e-06",4,146,-4588,0,144,81009,4,842,"spotify:track:5pChG5dPjvpYCEeChn5vmM"
"37i9dQZF1EptbT4oKaYG5R","On Repeat","3KyKxJ4P3pVCgaZwaq2rUC","Gasoline","False",72,"Dawn FM",2022-01-06,"day","The Weeknd","[0.6579999999999994, 0.6089609800362981, 0.2998566243194188, 0.2466179673321235, 0.32326043557168777, 0.28093284936479107, 0.3827658802177856, 0.3266315789473687, 0.40072958257713226, 0.42264700544464623, 0.397323956442831, 0.3150417422867512]","[47.664295825771234, 37.23925045372055, -24.29033847549913, 5.923011796733207, -11.016299455535387, -37.12918058076226, -4.028906533575318, -4.169467332123413, -7.926496370235935, 8.406590744101626, -13.189761343012721, -2.8931451905626155]","0.000582",728,212166,741,"0.00206",6,"0.33",-7075,0,"0.0473",123006,4,"0.31","spotify:track:3KyKxJ4P3pVCgaZwaq2rUC"
"37i9dQZF1EptbT4oKaYG5R","On Repeat","0ebN689X4Xt43oaHGoeZWZ","Ulisse","False",55,"ORO BLU",2022-03-04,"day","Bresh","[0.6563576341127919, 0.5690770288858324, 0.2795240715268224, 0.37903163686382396, 0.22192297111416784, 0.3239257221458046, 0.1779147180192572, 0.24268225584594233, 0.3315254470426407, 0.17710866574965606, 0.32587345254470435, 0.21529298486932608]","[48.41738927097663, 38.679240715268186, -21.21697936726273, -14.486060522696018, 29.699548830811516, -24.63537414030263, -8.97380467675379, -2.797041265474551, -13.37290784044015, 4.851563961485552, -14.180522696010994, -0.1326272352132051]",203,705,177250,661,0,8,125,-7284,1,"0.0517",132969,4,469,"spotify:track:0ebN689X4Xt43oaHGoeZWZ"
"37i9dQZF1EptbT4oKaYG5R","On Repeat","6ZacixqGSH8N9x8sVu4IGB","Burnout","False",26,"Burnout",2018-02-02,"day","Tedua","[0.6929391191709845, 0.8528341968911919, 0.4210738341968912, 0.38706606217616574, 0.29313212435233144, 0.23491191709844533, 0.24428367875647677, 0.23526554404145078, 0.3184222797927462, 0.22461658031088064, 0.19045207253885998, 0.20416450777202086]","[50.51667746113985, 22.499095854922274, 7.3588575129533735, -1.6010518134715022, 40.32926683937825, -14.059957253886015, 1.7727396373056987, 4.771142487046633, -16.788370466321265, 7.899003886010365, -16.886146373057002, -5.68455958549222]",324,613,180930,707,0,1,"0.0843",-4328,1,285,128278,4,145,"spotify:track:6ZacixqGSH8N9x8sVu4IGB"
"37i9dQZF1EptbT4oKaYG5R","On Repeat","2BXTbWoVoMrtGprl9dheFB","Borghese In Borghese","False",20,"Borghese In Borghese",2019-01-09,"day","Fulminacci","[0.4610924369747901, 0.6321559290382824, 0.4098720821661995, 0.386690943043884, 0.4208431372549015, 0.37702801120448165, 0.39185994397759133, 0.40629131652661066, 0.4790522875816998, 0.5116311858076561, 0.3288664799253036, 0.26480672268907546]","[50.56548085901026, 44.09585434173673, -25.993394957983234, 1.7271895424836634, 11.554853408029885, -10.670144724556485, -3.223402427637725, 3.0267133520074667, -13.767789915966398, 11.62319981325863, -13.708963585434159, 4.709044817927173]",151,822,192151,875,0,9,128,-4433,1,"0.0995",109885,4,946,"spotify:track:2BXTbWoVoMrtGprl9dheFB"
"37i9dQZF1EptbT4oKaYG5R","On Repeat","75U0n5xhZT3al2oC3I61rG","Vaffanculo Per Sempre","True",51,"REBEL",2022-03-04,"day","NASKA","[0.3265456053067992, 0.4479369817578773, 0.5730265339966838, 0.30776451077943573, 0.2955936981757876, 0.273837479270315, 0.4467678275290214, 0.5083830845771146, 0.3250149253731347, 0.371825870646766, 0.2782786069651737, 0.39208291873963497]","[51.7594991708126, 66.29175456053066, 0.8148988391376447, -12.04776616915422, -1.3142006633499161, -25.556844112769515, -2.089129353233829, 3.749142620232172, -10.515555555555558, 7.667386401326696, -9.755000000000004, -0.6128043117744613]","0.00162",594,170388,"0.92",0,2,159,-5566,1,"0.0519",139929,4,492,"spotify:track:75U0n5xhZT3al2oC3I61rG"
"37i9dQZF1EptbT4oKaYG5R","On Repeat","1LOACVqFbakiw9EuoygRoM","Fottiti","True",54,"ORO BLU",2022-03-04,"day","Bresh","[0.47389984591679485, 0.6242511556240372, 0.26228813559322006, 0.3036332819722647, 0.4208967642526965, 0.2644684129429892, 0.2960169491525424, 0.22025885978428356, 0.3659599383667178, 0.2948120184899845, 0.2900092449922959, 0.3226902927580894]","[48.578064714946095, 41.31328813559322, -20.267605546995366, -13.770818181818166, 27.20404006163329, -27.076392912172558, 1.5838382126348212, -3.8684144838212666, -12.082303543913707, 3.0581263482280434, -15.099941448382125, 1.8064869029275803]","0.0821","0.51",139938,719,0,1,239,-7434,0,266,168032,4,601,"spotify:track:1LOACVqFbakiw9EuoygRoM"
"37i9dQZF1EptbT4oKaYG5R","On Repeat","0V7fFdSCLSCWlvyyiUrQIM","Lo-fi Drill","True",53,"Don't Panic",2021-05-05,"day","Tedua","[0.3781680000000006, 0.47357000000000005, 0.2758400000000002, 0.37044600000000016, 0.3752799999999997, 0.3650839999999999, 0.5056559999999999, 0.4016320000000001, 0.4056639999999997, 0.3960440000000001, 0.44136399999999976, 0.4185260000000001]","[47.33992399999999, 39.09743999999998, -7.840363999999996, 9.099938, 34.72869399999997, -16.123800000000003, 6.251780000000004, 0.30098000000000075, -25.926871999999996, 1.8059960000000004, -17.786388000000013, 2.653329999999999]","0.0985",782,102000,781,0,11,143,-7132,1,306,"136.08",4,431,"spotify:track:0V7fFdSCLSCWlvyyiUrQIM"
