playlist_id,playlist_name,track_id,track_name,track_explicit,track_popularity,album_name,album_release_date,album_release_date_precision,artist_name,audio_avg_pitches,audio_avg_timbre,audio_acousticness,audio_danceability,audio_duration_ms,audio_energy,audio_instrumentalness,audio_key_1,audio_liveness,audio_loudness,audio_mode_1,audio_speechiness,audio_tempo,audio_time_signature,audio_valence,track_uri
2e2VlwJPQeLJCLKWgAWkRb,PlayMusic,61RsA1VPJu0JFVsxMxwW6b,Careless,False,59,Careless,2017-06-14,day,NEFFEX,"[0.4388183632734534, 0.49044610778443054, 0.44026946107784465, 0.37150998003992003, 0.3222285429141718, 0.45029840319361286, 0.3624441117764474, 0.3841536926147704, 0.26703892215568825, 0.30740419161676674, 0.3911946107784427, 0.2551187624750497]","[44.91825948103789, 9.194450099800406, 3.1232105788423152, -4.50024451097805, 25.886845309381258, -19.93613373253492, -7.588601796407181, 5.420730538922159, -12.109211576846326, 4.342534930139719, -12.442110778443118, -5.873954091816359]",0.085,0.711,296800,0.545,0,10,0.095,-8.401,1,0.11,74.996,4,0.44,spotify:track:61RsA1VPJu0JFVsxMxwW6b
2e2VlwJPQeLJCLKWgAWkRb,PlayMusic,1e6aAbWR0MXCNcr4yQovNr,Grateful,False,67,Grateful,2018-02-28,day,NEFFEX,"[0.43508038976857477, 0.5920231425091348, 0.25327161997563935, 0.3045359317904991, 0.2321388550548113, 0.4039853836784412, 0.28525091352009724, 0.22914616321559084, 0.31052009744214376, 0.23667235079171778, 0.3917320341047509, 0.33066869671132765]","[48.908462850182765, 72.90960901339832, -16.856578562728377, 4.5389866017052425, 47.11251644336178, -7.972677222898914, -5.186616321559078, -0.6330986601705277, -19.554181485992675, 11.093590742996337, -19.860649208282563, -0.6900219244823395]",0.107,0.782,182400,0.757,0,6,0.0779,-6.504,1,0.0898,75.002,4,0.943,spotify:track:1e6aAbWR0MXCNcr4yQovNr
2e2VlwJPQeLJCLKWgAWkRb,PlayMusic,0aQi1JGO1oKWEmKGfvf8TF,LA CANZONE NOSTRA ⟁ (con BLANCO & Salmo),False,60,LA CANZONE NOSTRA ⟁ (con BLANCO & Salmo),2021-01-07,day,MACE,"[0.42077704918032827, 0.5304918032786883, 0.4209071038251369, 0.39746994535519137, 0.29842732240437175, 0.43408852459016434, 0.29425573770491814, 0.48343169398907065, 0.28080765027322363, 0.22784153005464503, 0.27721967213114684, 0.16174098360655742]","[47.761676502732215, -0.29932896174861967, -8.550276502732233, -12.621506010928941, 29.9894754098361, -31.182989071038218, 6.351153005464485, 4.3369825136612015, -8.003584699453553, 2.24928087431694, -10.793179234972678, 0.5659759562841528]",0.12,0.656,237614,0.678,1.86e-05,5,0.147,-6.851,0,0.0507,129.871,3,0.166,spotify:track:0aQi1JGO1oKWEmKGfvf8TF
4Gb1lrkBpPTaJlpTwWhS5p,Linkin Park,2oNYsdCasRRlz1shXFAz7D,LOST IN THE ECHO,False,64,LIVING THINGS,2012-06-20,day,Linkin Park,"[0.6484650630011467, 0.5807846506300112, 0.4482084765177558, 0.30410309278350556, 0.4573436426116843, 0.394639175257732, 0.3394272623138601, 0.44502290950744544, 0.38044902634593364, 0.489695303550973, 0.32239633447880867, 0.33030927835051543]","[53.69109163802976, 55.35515922107674, 40.44669759450171, 9.633911798396337, 31.034117983963295, -34.37841580756015, 12.207345933562436, 1.338439862542955, -11.087875143184407, 6.42515578465064, -8.24010996563574, -2.907926689576174]",0.0154,0.546,205120,0.98,0,9,0.31,-3.02,0,0.0619,120.037,4,0.478,spotify:track:2oNYsdCasRRlz1shXFAz7D
4Gb1lrkBpPTaJlpTwWhS5p,Linkin Park,7oVEtyuv9NBmnytsCIsY5I,BURN IT DOWN,False,72,LIVING THINGS,2012-06-20,day,Linkin Park,"[0.5062089552238807, 0.4476363636363635, 0.541267299864314, 0.24836906377204862, 0.456305291723202, 0.4317055630936229, 0.28894708276797854, 0.44029986431478974, 0.28286702849389445, 0.5087014925373142, 0.27470691994572555, 0.3653704206241512]","[52.649227951153314, 49.01054545454546, 29.98288331071911, -4.51810040705563, 37.82286295793762, -32.87264586160109, 5.543135685210314, -1.333487109905021, -8.364280868385356, 1.865407055630936, -7.474074626865661, -9.709432835820886]",0.0143,0.585,230253,0.972,0,9,0.0707,-4.45,0,0.0534,110.006,4,0.585,spotify:track:7oVEtyuv9NBmnytsCIsY5I
4Gb1lrkBpPTaJlpTwWhS5p,Linkin Park,1r1fPuhj9H4VdXr7OK6FL5,CASTLE OF GLASS,False,70,LIVING THINGS,2012-06-20,day,Linkin Park,"[0.3763115183246076, 0.6856361256544504, 0.24055235602094246, 0.28859031413612557, 0.32486387434555, 0.19036780104712017, 0.27927486910994753, 0.19295549738219903, 0.3946557591623041, 0.25729973821989516, 0.23676178010471197, 0.420519633507854]","[52.29426178010477, 25.24243455497381, 17.042421465968598, -4.466269633507857, 17.341850785340313, -20.97509162303666, -10.850333769633508, -9.798264397905758, -1.9833102094240826, -5.163274869109955, -6.557956806282715, -8.475620418848159]",0.0686,0.615,205400,0.911,0.00188,1,0.0908,-3.584,0,0.0278,108.0,4,0.685,spotify:track:1r1fPuhj9H4VdXr7OK6FL5
4Gb1lrkBpPTaJlpTwWhS5p,Linkin Park,57BrRMwf9LrcmuOsyGilwr,Crawling,False,72,Hybrid Theory (Bonus Edition),2000-10-24,day,Linkin Park,"[0.3395800807537015, 0.49043203230148075, 0.232623149394347, 0.2681803499327052, 0.39397711978465677, 0.25478734858681035, 0.28762314939434735, 0.24924764468371474, 0.5919327052489904, 0.3845693135935396, 0.24030013458950186, 0.4061520861372811]","[49.10094885598921, 43.646491251682384, 39.568865410497985, 2.720348586810228, 21.868290713324374, -26.52611978465677, 8.664851951547783, 3.0784239569313567, -0.6567550471063246, 1.6186419919246302, -9.532419919246307, -5.372687752355314]",0.0466,0.58,208960,0.702,3.2e-06,4,0.536,-5.565,1,0.0337,105.076,4,0.299,spotify:track:57BrRMwf9LrcmuOsyGilwr
4Gb1lrkBpPTaJlpTwWhS5p,Linkin Park,1gAaRSN57UYVRI4eWRyAvP,Pushing Me Away,False,59,Hybrid Theory (Bonus Edition),2000-10-24,day,Linkin Park,"[0.3200983333333335, 0.4965666666666661, 0.2562433333333333, 0.3951649999999999, 0.23149499999999998, 0.3012250000000001, 0.4117083333333331, 0.2754066666666667, 0.4209849999999996, 0.2727383333333335, 0.439898333333333, 0.33940333333333317]","[51.86227999999997, 64.03773333333335, 43.20540000000001, -0.22828500000000665, 18.63474333333335, -29.813833333333363, 8.133481666666666, 2.9303683333333352, -12.008478333333334, -0.1038216666666664, -10.902775000000004, -10.582258333333352]",0.000391,0.484,191440,0.913,0,6,0.309,-4.305,1,0.0425,103.103,4,0.279,spotify:track:1gAaRSN57UYVRI4eWRyAvP
4Gb1lrkBpPTaJlpTwWhS5p,Linkin Park,60a0Rd6pjrkxjPbaKzXjfq,In the End,False,82,Hybrid Theory (Bonus Edition),2000-10-24,day,Linkin Park,"[0.48326694915254215, 0.6258813559322037, 0.29037429378531093, 0.4180593220338983, 0.2487090395480223, 0.3611172316384182, 0.36898022598870067, 0.2902951977401132, 0.40323446327683665, 0.3112966101694912, 0.42932627118644057, 0.3481723163841809]","[50.502432203389844, 43.932721751412394, 34.176505649717484, -0.7360988700564973, 9.06793644067796, -24.513807909604505, 5.855774011299431, -0.9333502824858768, -5.370553672316383, 3.536199152542373, -11.91334463276836, -9.65079237288137]",0.00958,0.556,216880,0.864,0,3,0.209,-5.87,0,0.0584,105.143,4,0.4,spotify:track:60a0Rd6pjrkxjPbaKzXjfq
4Gb1lrkBpPTaJlpTwWhS5p,Linkin Park,0ZBkcdylzhCQeomLIN4byJ,Iridescent,False,37,A Thousand Suns (Bonus Edition),2010-09-13,day,Linkin Park,"[0.7204563106796112, 0.3483689320388351, 0.3584239482200646, 0.16199999999999987, 0.40952427184466084, 0.28255879180151, 0.21115641855447695, 0.4133117583603017, 0.21389320388349511, 0.3374228694714127, 0.17044552319309628, 0.3255296655879183]","[49.1070280474649, -5.989692556634296, 46.93893419633226, -2.822161812297735, 26.75486299892127, -32.94627723840344, 7.379641855447679, 1.2446440129449838, -7.259001078748654, 0.7675048543689341, -4.638967637540455, -5.563325782092771]",0.198,0.484,296560,0.727,0.00204,0,0.107,-6.107,1,0.0358,120.066,4,0.216,spotify:track:0ZBkcdylzhCQeomLIN4byJ
4Gb1lrkBpPTaJlpTwWhS5p,Linkin Park,2nLtzopw4rPReszdYBJU6h,Numb,False,80,Meteora,2003-03-24,day,Linkin Park,"[0.29802773246329506, 0.5343148450244704, 0.33245350734094636, 0.23741272430668844, 0.4357471451876019, 0.2614779771615007, 0.4463539967373568, 0.24733931484502428, 0.3287047308319739, 0.4175970636215338, 0.2131680261011419, 0.25923001631321374]","[52.7073295269168, 53.38800489396412, 41.456693311582406, -5.402044045676995, 18.04487601957585, -28.337109298531836, 9.97847308319738, 0.22222675367047304, -5.816228384991839, 2.5041500815660673, -9.402208809135404, -9.206921696574224]",0.0046,0.496,185587,0.863,0,9,0.639,-4.153,1,0.0381,110.018,4,0.243,spotify:track:2nLtzopw4rPReszdYBJU6h
4Gb1lrkBpPTaJlpTwWhS5p,Linkin Park,18lR4BzEs7e3qzc0KVkTpU,What I've Done,False,76,Minutes to Midnight,2007-05-14,day,Linkin Park,"[0.4443895899053627, 0.3012555205047317, 0.3524605678233439, 0.23101577287066236, 0.2169022082018929, 0.4000962145110409, 0.23065930599369103, 0.568001577287066, 0.20970820189274442, 0.24335331230283885, 0.3802854889589905, 0.28150473186119834]","[50.18125709779184, 77.65364826498434, 3.3251451104100958, -8.161563091482654, 31.559096214511037, -29.58731703470031, -3.51542744479496, -3.542000000000001, 5.083070977917984, 3.2058359621451125, -11.986365930599371, -4.854626182965307]",0.0141,0.623,205613,0.93,1.64e-06,5,0.138,-5.285,1,0.0324,120.119,4,0.287,spotify:track:18lR4BzEs7e3qzc0KVkTpU
4Gb1lrkBpPTaJlpTwWhS5p,Linkin Park,3K4HG9evC7dg3N0R9cYqk4,One Step Closer,False,74,Hybrid Theory (Bonus Edition),2000-10-24,day,Linkin Park,"[0.41462645914396873, 0.7124513618677036, 0.4538891050583654, 0.442373540856031, 0.33598443579766574, 0.2858482490272372, 0.27447859922178985, 0.2565466926070036, 0.5090544747081717, 0.4014902723735401, 0.35987937743190684, 0.38910894941634255]","[52.971383268482484, 62.1698988326848, 13.22918871595329, -10.801706225680933, 4.364326848249032, -28.903356031128418, -8.836536964980533, 3.18358365758755, -5.612503891050583, 3.072124513618677, -8.711822957198446, -2.0036342412451353]",0.0014,0.492,157333,0.969,1.32e-06,9,0.0787,-4.419,1,0.0491,95.136,4,0.538,spotify:track:3K4HG9evC7dg3N0R9cYqk4
4Gb1lrkBpPTaJlpTwWhS5p,Linkin Park,3xXBsjrbG1xQIm1xv1cKOt,One More Light,False,69,One More Light,2017-05-19,day,Linkin Park,"[0.26918406593406596, 0.26411401098901083, 0.1046304945054946, 0.27372252747252745, 0.10977609890109906, 0.30675137362637334, 0.104037087912088, 0.20168406593406582, 0.5690082417582424, 0.107673076923077, 0.1756153846153847, 0.06576236263736271]","[42.39241071428572, -58.14708104395604, -13.92420879120879, -34.59562912087911, 27.882348901098883, -15.961328296703309, -11.602704670329674, -2.3151552197802197, 9.105254120879124, 1.687806318681317, -11.697078296703292, -3.3615013736263735]",0.904,0.593,255067,0.2,0,8,0.0897,-11.063,1,0.0311,83.966,4,0.17,spotify:track:3xXBsjrbG1xQIm1xv1cKOt
4Gb1lrkBpPTaJlpTwWhS5p,Linkin Park,5JHNg1hxZFT7TDEphhM4wj,Waiting for the End,False,59,A Thousand Suns,2010-09-10,day,Linkin Park,"[0.39168545659526444, 0.5586854565952647, 0.33147914317925586, 0.42983765501691135, 0.69610146561443, 0.4613179255918825, 0.4871319052987604, 0.3591375422773396, 0.370507328072153, 0.324607666290868, 0.31215783540022496, 0.3859729425028186]","[51.387777903043954, 70.97640811724908, 18.935025930101467, -4.874482525366404, 29.06613979706879, -25.82097632468996, -0.3462277339346132, 3.16077452085682, -3.735376550169112, 3.2588489289740656, -6.678793686583986, -0.09908680947012515]",0.0415,0.487,231680,0.961,1.15e-06,4,0.553,-4.139,1,0.132,170.005,4,0.323,spotify:track:5JHNg1hxZFT7TDEphhM4wj
4Gb1lrkBpPTaJlpTwWhS5p,Linkin Park,0sp00HSXkQyqTa6QqM0O8V,Leave Out All The Rest,False,66,Minutes to Midnight,2007-05-14,day,Linkin Park,"[0.5235402777777775, 0.36900555555555553, 0.40605138888888875, 0.25579722222222223, 0.38394444444444453, 0.4249902777777783, 0.21474305555555545, 0.3015611111111113, 0.20343472222222217, 0.3863138888888883, 0.18218194444444463, 0.21146527777777768]","[46.27123194444444, 15.410112500000022, 17.07341388888889, -11.26580833333333, 12.440248611111118, -23.517277777777785, -1.1663486111111105, 0.6745055555555562, -7.134159722222218, -1.1682041666666683, -8.33896111111112, 2.750136111111106]",0.209,0.509,209307,0.629,1.99e-06,0,0.369,-6.434,1,0.0335,80.012,4,0.237,spotify:track:0sp00HSXkQyqTa6QqM0O8V
4Gb1lrkBpPTaJlpTwWhS5p,Linkin Park,7AB0cUXnzuSlAnyHOqmrZr,Faint,False,63,Meteora (Bonus Edition),2003-03-24,day,Linkin Park,"[0.3625255354200991, 0.5773640856672156, 0.32928500823723245, 0.3970395387149917, 0.5712520593080731, 0.4244991762767711, 0.44914662273476075, 0.38549752883031313, 0.6347924217462936, 0.48005271828665574, 0.34379571663920944, 0.41947116968698545]","[52.535220757825414, 76.91401153212514, 60.81537726523884, 7.066769357495881, 17.444624382207575, -24.340922570016467, 3.012390444810544, 5.163433278418452, -9.44715650741351, 3.944912685337727, -7.230953871499178, 1.2208616144975268]",0.111,0.554,162600,0.978,0,4,0.0731,-3.554,1,0.131,135.095,4,0.594,spotify:track:7AB0cUXnzuSlAnyHOqmrZr
4Gb1lrkBpPTaJlpTwWhS5p,Linkin Park,104buTcnP2AsxqB7U1FIZ4,Heavy (feat. Kiiara),True,66,One More Light,2017-05-19,day,Linkin Park,"[0.3192268041237112, 0.6002611683848793, 0.3651271477663232, 0.2783144329896906, 0.47654810996563624, 0.2919776632302411, 0.33717697594501683, 0.23152061855670114, 0.26287972508591056, 0.38996563573883136, 0.20627835051546375, 0.34838659793814464]","[47.798802405498265, 36.028037800687294, -1.578034364261177, -14.961201030927844, 25.32402577319587, -18.0093144329897, -1.5760893470790351, 1.542379725085912, -3.8591924398625457, -2.1436116838487966, -12.018316151202763, -0.09711340206185543]",0.0484,0.59,169801,0.671,0,9,0.0604,-6.098,1,0.0706,149.982,4,0.438,spotify:track:104buTcnP2AsxqB7U1FIZ4
4Gb1lrkBpPTaJlpTwWhS5p,Linkin Park,3fjmSxt0PskST13CSdBUFx,Somewhere I Belong,False,69,Meteora (Bonus Edition),2003-03-24,day,Linkin Park,"[0.35759165613147936, 0.5155865992414668, 0.32821618204804065, 0.4149494310998737, 0.33567256637168147, 0.4971630847029078, 0.43450948166877373, 0.3450707964601771, 0.4460063211125157, 0.3274310998735777, 0.4334361567635902, 0.24946523388116323]","[53.091208596713024, 52.86174336283182, 22.635600505688995, -6.194790139064482, -0.6469418457648589, -27.699295828065736, 6.6604879898862235, 4.606116308470286, -7.21363843236409, 3.0244412136536027, -9.959042983565107, -4.487882427307203]",0.00038,0.451,213933,0.951,2.39e-06,1,0.261,-3.754,1,0.0645,162.065,4,0.442,spotify:track:3fjmSxt0PskST13CSdBUFx
4Gb1lrkBpPTaJlpTwWhS5p,Linkin Park,697M5JB8FDIyRXEXgl1pBZ,From the Inside,False,63,Meteora (Bonus Edition),2003-03-24,day,Linkin Park,"[0.3857781885397414, 0.6397375231053601, 0.342524953789279, 0.40973382624768984, 0.3924121996303143, 0.3126229205175603, 0.3997892791127546, 0.3257800369685766, 0.5904713493530499, 0.40090018484288364, 0.30658410351201476, 0.35213863216266217]","[55.07193530499082, 52.87954713493534, 48.74785212569319, -0.1449260628465801, 14.48331423290202, -27.388001848428846, 8.501817005545279, -1.9627911275415877, -9.991719038816996, 2.2383216266173753, -9.648036968576694, -4.280698706099815]",0.042,0.466,173933,0.965,0,1,0.101,-2.597,0,0.0904,95.028,3,0.453,spotify:track:697M5JB8FDIyRXEXgl1pBZ
14k6B4vRnEySROWmjkUZWN,Ultimo,3qbMJGhSNdeKdz407PA6x4,Peter Pan - Vuoi volare con me?,False,43,Peter Pan,2018-02-09,day,Ultimo,"[0.25660404624277483, 0.45625867052023156, 0.545919075144509, 0.16563872832369955, 0.20958815028901728, 0.13890606936416172, 0.27678612716763024, 0.3924421965317919, 0.22471387283237, 0.38110549132947913, 0.16845231213872838, 0.2599624277456651]","[45.908332369942144, -11.892144508670517, -8.133043352601183, -18.480557803468216, 44.82932225433529, -21.303988439306345, -0.35552312138728076, -3.153530346820811, -7.283069364161847, -0.836372832369942, -15.00765173410404, -5.051062138728323]",0.318,0.606,226542,0.424,0,2,0.0888,-6.668,1,0.0405,139.797,4,0.245,spotify:track:3qbMJGhSNdeKdz407PA6x4
14k6B4vRnEySROWmjkUZWN,Ultimo,3iHqUSg0LBRxAF5CzjBK9y,La stella più fragile dell'universo,False,51,Peter Pan,2018-02-09,day,Ultimo,"[0.3984198757763976, 0.241152795031056, 0.3342869565217389, 0.14464596273291958, 0.24846211180124192, 0.13557018633540383, 0.2625440993788818, 0.40201987577639764, 0.12430683229813694, 0.23283229813664572, 0.15402608695652184, 0.31236521739130424]","[45.096557763975106, -24.363155279503083, 5.804761490683227, -15.92792298136647, 50.84352173913049, 0.48519006211180177, -18.39027577639751, -5.599832298136644, -12.787980124223644, 1.798377639751553, -18.684913043478257, 1.617739130434785]",0.912,0.584,226000,0.261,0,7,0.134,-8.293,1,0.0569,137.354,4,0.34,spotify:track:3iHqUSg0LBRxAF5CzjBK9y
14k6B4vRnEySROWmjkUZWN,Ultimo,4VWyOKIxLsvjkL3PEjFjuh,Dove il mare finisce,False,41,Peter Pan,2018-02-09,day,Ultimo,"[0.3885071022727277, 0.44803267045454515, 0.44791477272727237, 0.38737357954545426, 0.3043494318181817, 0.40978835227272703, 0.31934801136363616, 0.39435795454545447, 0.2381250000000003, 0.2562059659090907, 0.3595937500000002, 0.28104119318181797]","[52.3281917613637, 19.238223011363626, 8.441161931818183, -9.07798295454546, 35.039499999999954, -19.340583806818184, 13.685788352272722, 4.2458210227272755, -11.692509943181811, 6.2705553977272785, -16.697707386363643, -8.189497159090912]",0.0867,0.724,200352,0.851,0,10,0.102,-4.569,1,0.048,122.964,4,0.603,spotify:track:4VWyOKIxLsvjkL3PEjFjuh
14k6B4vRnEySROWmjkUZWN,Ultimo,2w5wtWq30yTkNSG9YjMFvW,Pianeti,False,60,Pianeti,2017-10-06,day,Ultimo,"[0.5044196642685848, 0.5634376498800954, 0.27467266187050365, 0.308322541966427, 0.24255395683453188, 0.33251918465227814, 0.2477158273381293, 0.3552589928057555, 0.41235731414868076, 0.22324460431654664, 0.18028297362110288, 0.14825779376498832]","[44.24962230215827, 5.475477218225417, -7.801830935251803, -13.025564748201447, 23.95402637889691, -14.757243405275778, 4.232799760191846, -1.7324952038369328, -8.129549160671463, 6.0681211031175115, -19.27719304556353, -4.592603117505994]",0.281,0.55,224000,0.488,0,8,0.372,-9.425,1,0.196,80.112,4,0.108,spotify:track:2w5wtWq30yTkNSG9YjMFvW
14k6B4vRnEySROWmjkUZWN,Ultimo,27uxkkTEbs8h2EVNt96lk5,Canzone stupida,True,40,Peter Pan,2018-02-09,day,Ultimo,"[0.35596674876847306, 0.5073448275862067, 0.485403940886699, 0.29151970443349745, 0.39737561576354624, 0.40128325123152736, 0.5762389162561578, 0.35600246305418687, 0.2902881773399017, 0.3108337438423645, 0.22538177339901477, 0.33470812807881756]","[51.8517660098521, 16.196056650246287, 5.585482758620687, -9.582378078817733, 45.66896428571423, -10.030386699507387, 12.556062807881766, 7.084155172413793, -14.413777093596076, 5.794609605911326, -18.907370689655156, -3.59944458128079]",0.488,0.589,236500,0.743,0,11,0.0823,-3.522,0,0.257,124.35,4,0.679,spotify:track:27uxkkTEbs8h2EVNt96lk5
14k6B4vRnEySROWmjkUZWN,Ultimo,60oJSn5MTG2VNvCJKwd65M,Cascare nei tuoi occhi,False,54,Peter Pan,2018-02-09,day,Ultimo,"[0.5076424167694211, 0.37813686806411767, 0.345630086313194, 0.2914266337854499, 0.39849321824907535, 0.269561035758323, 0.1974722564734896, 0.28578914919852033, 0.24556596794081387, 0.35024784217016036, 0.2138545006165229, 0.2947977805178789]","[44.966323057953176, -13.53010480887793, -21.05369420468558, -10.180991368680623, 40.07049815043159, -12.055755856966703, 3.271427866831074, -5.225450061652281, -11.133496917385932, 3.9171023427866913, -20.219870530209608, -6.740706535141795]",0.541,0.732,226160,0.46,0,0,0.0896,-8.629,1,0.104,67.983,4,0.405,spotify:track:60oJSn5MTG2VNvCJKwd65M
14k6B4vRnEySROWmjkUZWN,Ultimo,0Wq6iAraiUpSbBSPmv4gLu,Il ballo delle incertezze,False,53,Peter Pan,2018-02-09,day,Ultimo,"[0.45812547528517106, 0.40477059569074747, 0.33485931558935356, 0.39755513307984797, 0.2583510773130544, 0.3715234474017743, 0.32690367553865657, 0.4988022813688212, 0.37483776932826385, 0.270149556400507, 0.38189607097591866, 0.2159442332065904]","[47.94964512040561, 22.98073003802283, -23.96164005069708, -13.9888669201521, 31.919103929024097, -6.488567807351079, -6.557064638783255, 0.0588086185044429, -15.307892268694552, 7.577711026615977, -19.58052978453738, 0.5841723700887199]",0.445,0.654,203750,0.76,0,3,0.0548,-5.058,1,0.185,144.098,4,0.413,spotify:track:0Wq6iAraiUpSbBSPmv4gLu
14k6B4vRnEySROWmjkUZWN,Ultimo,4KUDeyM9EfHIvhOtT8ktYs,Domenica,False,37,Peter Pan,2018-02-09,day,Ultimo,"[0.5089087403598976, 0.5621156812339326, 0.3514948586118246, 0.25876735218508995, 0.3186915167095117, 0.23010925449871455, 0.3682647814910025, 0.2610012853470436, 0.21474807197943446, 0.2881182519280204, 0.19212982005141382, 0.263435732647815]","[45.112398457583545, -11.04084961439589, -3.1264498714652977, 12.821800771208219, 38.570299485861156, -16.894669665809765, 3.5947827763496156, -9.659188946015417, -13.004086118251928, 6.18438688946015, -20.159298200514144, -4.4441195372750695]",0.51,0.726,190417,0.516,0,11,0.145,-7.18,0,0.173,160.002,4,0.409,spotify:track:4KUDeyM9EfHIvhOtT8ktYs
14k6B4vRnEySROWmjkUZWN,Ultimo,6A8e89BJRo7tgJ3tD94Lze,Buon viaggio,False,41,Peter Pan,2018-02-09,day,Ultimo,"[0.4717147540983606, 0.30359508196721285, 0.30567377049180317, 0.17746393442622982, 0.28612131147540976, 0.38352786885245915, 0.2724098360655738, 0.35268688524590175, 0.24489999999999987, 0.36497049180327873, 0.28494262295081935, 0.29340655737704924]","[46.92285409836065, 5.149342622950819, 21.16172295081968, -6.033952459016396, 34.91121311475412, -17.57859672131147, -3.1682147540983565, -2.431877049180327, -14.471078688524605, 3.039213114754096, -13.342163934426228, -4.067090163934428]",0.564,0.523,191492,0.491,0,0,0.114,-6.566,1,0.047,86.361,4,0.331,spotify:track:6A8e89BJRo7tgJ3tD94Lze
14k6B4vRnEySROWmjkUZWN,Ultimo,69BLsJ1hNXLOAKkSGaplb8,Le stesse cose che facevo con te,False,37,Peter Pan,2018-02-09,day,Ultimo,"[0.40164860681114567, 0.45691950464396225, 0.3760928792569658, 0.24276006191950475, 0.33444582043343624, 0.2332089783281733, 0.2524969040247678, 0.2733513931888544, 0.2450681114551084, 0.35145975232198123, 0.15673684210526323, 0.18506346749226016]","[47.56670278637767, 7.2565913312693535, 11.014908668730651, -5.194099071207433, 18.3547600619195, -9.957030959752334, 12.368947368421038, 2.977041795665634, -17.461476780185762, 1.1068157894736836, -16.13917647058823, -0.8278854489164088]",0.35,0.689,192625,0.419,0,2,0.112,-6.802,1,0.0656,68.04,4,0.282,spotify:track:69BLsJ1hNXLOAKkSGaplb8
14k6B4vRnEySROWmjkUZWN,Ultimo,12E56egCCjTWQnNVM3BgLl,Vorrei soltanto amarti,False,42,Peter Pan,2018-02-09,day,Ultimo,"[0.46400472440944895, 0.39780787401574774, 0.3237464566929132, 0.2998881889763777, 0.48638110236220494, 0.38599685039370096, 0.21156062992125985, 0.24285984251968518, 0.13968818897637816, 0.2170236220472441, 0.12040314960629937, 0.22525984251968503]","[44.07876220472444, -21.929362204724416, -18.472425196850374, -6.731713385826774, 30.906914960629937, -8.631233070866147, 4.617188976377954, 1.3357889763779536, -13.48264566929132, 0.15747874015748053, -18.94526771653541, -1.6534913385826762]",0.551,0.738,178615,0.392,0,0,0.26,-8.124,1,0.0843,135.966,4,0.386,spotify:track:12E56egCCjTWQnNVM3BgLl
14k6B4vRnEySROWmjkUZWN,Ultimo,1C5zFIXqqJt6POOhcHfSmn,Colpa Delle Favole,False,42,Colpa Delle Favole,2019-04-05,day,Ultimo,"[0.5676743849493487, 0.6150651230101299, 0.3681461649782924, 0.40588567293777156, 0.439334298118669, 0.2751606367583212, 0.33649493487699, 0.2787698986975397, 0.2791403762662802, 0.3581259044862514, 0.25938205499276434, 0.4899956584659913]","[47.976052098408104, 31.70798552822, 23.049474674384953, -2.3051070911722107, 29.651463096960885, -24.776224312590458, 18.099875542691752, 6.394850940665704, -19.167625180897243, 5.384318379160639, -12.662992764109989, 0.7128871201157747]",0.113,0.655,184000,0.896,0,1,0.0953,-7.424,0,0.068,120.04,4,0.0593,spotify:track:1C5zFIXqqJt6POOhcHfSmn
14k6B4vRnEySROWmjkUZWN,Ultimo,524euygKKFWurhvIdSrkg6,I Tuoi Particolari,False,47,I Tuoi Particolari,2019-02-06,day,Ultimo,"[0.5062451127819543, 0.3266902255639097, 0.3277142857142857, 0.24711578947368396, 0.4379533834586466, 0.4041909774436091, 0.2918225563909778, 0.4757248120300752, 0.20556090225563914, 0.21509022556390986, 0.1739203007518797, 0.3245353383458646]","[47.77982105263155, -4.0943187969924955, 2.140536842105264, -14.483233082706775, 30.880082706766895, -11.592625563909777, 1.4970390977443648, 1.0386646616541353, -12.826619548872177, 4.724796992481197, -18.282509774436104, -5.45765263157895]",0.632,0.659,219939,0.588,0,0,0.124,-5.682,1,0.063,135.884,4,0.297,spotify:track:524euygKKFWurhvIdSrkg6
14k6B4vRnEySROWmjkUZWN,Ultimo,2p0qsfmL5oCtpZ72tuMwHN,Quando Fuori Piove,False,47,Colpa Delle Favole,2019-04-05,day,Ultimo,"[0.29931259044862507, 0.38476410998552824, 0.23841678726483387, 0.47077134587554237, 0.43887120115774225, 0.23763386396526767, 0.33581765557163534, 0.1914891461649784, 0.26988712011577437, 0.16105499276410998, 0.26603473227206975, 0.4782416787264835]","[46.88040955137489, -26.08989725036184, 3.5176410998552696, -15.08808538350219, 30.922211287988432, -18.02862662807525, 7.273965267727927, 1.0718147612156255, -9.475219971056445, -0.7710144717800292, -12.810151953690305, -2.4410072358900154]",0.571,0.411,221425,0.448,0,11,0.104,-7.921,1,0.0408,152.245,4,0.333,spotify:track:2p0qsfmL5oCtpZ72tuMwHN
